doc_index,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8
1765,0.001737,0.001737,0.001737,0.001737,0.360926,0.001737,0.001737,0.628653
1766,0.001646,0.001646,0.001646,0.001646,0.310921,0.001646,0.001646,0.679204
1767,0.002909,0.002912,0.002910,0.002910,0.002915,0.002908,0.002909,0.979627
1768,0.003127,0.003129,0.003126,0.003127,0.003131,0.003126,0.003127,0.978107
1769,0.001331,0.001331,0.001331,0.001331,0.001332,0.001331,0.001331,0.990681
1770,0.005002,0.005006,0.005002,0.005004,0.005009,0.005002,0.005002,0.964972
1771,0.225420,0.002159,0.002157,0.002157,0.221941,0.002157,0.002157,0.541853
1772,0.001097,0.086926,0.001097,0.001097,0.215224,0.043026,0.001097,0.650435
1773,0.001316,0.001317,0.001317,0.001317,0.202227,0.001317,0.001317,0.789872
1774,0.093486,0.003210,0.003207,0.003207,0.382453,0.003207,0.003206,0.508023
1775,0.001438,0.389596,0.001438,0.001438,0.001440,0.001437,0.001438,0.601776
1776,0.000887,0.000888,0.000887,0.000887,0.392967,0.000887,0.000887,0.601709
1777,0.092440,0.002554,0.002551,0.002552,0.337375,0.002552,0.002553,0.557423
1778,0.000715,0.000716,0.000715,0.000715,0.686445,0.000715,0.000715,0.309265
1779,0.574460,0.001988,0.001988,0.001988,0.001987,0.413617,0.001987,0.001985
1780,0.114729,0.058325,0.001583,0.001583,0.174937,0.001583,0.001584,0.645676
1781,0.181536,0.001181,0.001180,0.001180,0.391151,0.028123,0.001180,0.394469
1782,0.002841,0.002844,0.002842,0.002842,0.002844,0.002841,0.002842,0.980103
1783,0.001738,0.479023,0.001739,0.001739,0.149163,0.001738,0.001738,0.363122
1784,0.001954,0.001955,0.001954,0.001954,0.001956,0.001954,0.001954,0.986318
1785,0.001471,0.001472,0.001472,0.001471,0.001472,0.001471,0.001471,0.989699
1786,0.002908,0.979630,0.002910,0.002908,0.002914,0.002909,0.002910,0.002912
1787,0.190769,0.001714,0.001713,0.001713,0.279727,0.001713,0.001714,0.520937
1788,0.001471,0.001473,0.001472,0.001472,0.001473,0.001471,0.001472,0.989697
1789,0.001763,0.001763,0.001762,0.001763,0.001762,0.001762,0.001761,0.987664
1790,0.000906,0.000907,0.000906,0.000906,0.000907,0.000906,0.000906,0.993655
1791,0.992036,0.001138,0.001138,0.001138,0.001138,0.001138,0.001137,0.001138
1792,0.490051,0.069562,0.000979,0.035247,0.000981,0.401225,0.000978,0.000978
1793,0.001868,0.343733,0.001868,0.361319,0.032311,0.001867,0.255165,0.001868
1794,0.001128,0.001127,0.001127,0.382447,0.610791,0.001127,0.001127,0.001127
1795,0.000828,0.000828,0.000829,0.994202,0.000828,0.000828,0.000828,0.000828
1796,0.001088,0.001087,0.001088,0.992386,0.001088,0.001087,0.001088,0.001088
1797,0.470451,0.000812,0.000813,0.244307,0.000813,0.281178,0.000813,0.000813
1798,0.000829,0.073593,0.179626,0.475959,0.000829,0.000829,0.267505,0.000829
1799,0.001127,0.001127,0.001128,0.794719,0.198516,0.001128,0.001127,0.001127
1800,0.000707,0.000707,0.000707,0.547245,0.448512,0.000707,0.000708,0.000707
1801,0.000768,0.000768,0.070771,0.765191,0.000769,0.000768,0.160198,0.000768
1802,0.002235,0.002233,0.002234,0.712826,0.273770,0.002234,0.002234,0.002234
1803,0.373977,0.005002,0.005007,0.596000,0.005007,0.005005,0.005001,0.005001
1804,0.159992,0.000768,0.681752,0.154416,0.000768,0.000768,0.000769,0.000768
1805,0.001204,0.026531,0.001204,0.288468,0.678982,0.001204,0.001205,0.001204
1806,0.001240,0.001240,0.001240,0.767451,0.001240,0.001238,0.225111,0.001239
1807,0.000994,0.000993,0.000994,0.505969,0.000993,0.000994,0.488070,0.000993
1808,0.001472,0.001472,0.001473,0.483236,0.001473,0.001472,0.507929,0.001472
1809,0.001868,0.001869,0.029666,0.827001,0.089348,0.001867,0.046515,0.001867
1810,0.000687,0.000688,0.213931,0.781943,0.000688,0.000687,0.000687,0.000688
1811,0.001317,0.001317,0.001317,0.824708,0.001318,0.016994,0.001317,0.151712
1812,0.001001,0.001001,0.001001,0.936262,0.001001,0.040458,0.001001,0.018277
1813,0.000846,0.000845,0.275880,0.490299,0.229593,0.000846,0.000845,0.000845
1814,0.284787,0.001252,0.001253,0.707700,0.001252,0.001252,0.001253,0.001252
1815,0.383029,0.001391,0.001392,0.504187,0.105827,0.001391,0.001391,0.001391
1816,0.000978,0.115090,0.000978,0.778287,0.000977,0.000978,0.101733,0.000978
1817,0.001026,0.001026,0.001025,0.992819,0.001026,0.001025,0.001026,0.001026
1818,0.001118,0.001117,0.030454,0.946414,0.017547,0.001117,0.001117,0.001117
1819,0.000963,0.000963,0.000962,0.930708,0.000963,0.063516,0.000963,0.000963
1820,0.203517,0.001118,0.001118,0.601339,0.156111,0.001117,0.001118,0.034562
1821,0.001098,0.166720,0.001099,0.628676,0.085920,0.001098,0.114293,0.001097
1822,0.001277,0.001276,0.001277,0.876926,0.001277,0.115414,0.001277,0.001276
1823,0.000782,0.000783,0.000782,0.994523,0.000782,0.000782,0.000782,0.000784
1824,0.001061,0.001061,0.084904,0.908731,0.001060,0.001061,0.001060,0.001062
1825,0.001584,0.001584,0.001584,0.988911,0.001584,0.001584,0.001583,0.001585
1826,0.001870,0.001870,0.001869,0.986914,0.001869,0.001869,0.001869,0.001869
1827,0.001108,0.001109,0.001109,0.775803,0.217546,0.001108,0.001108,0.001108
1828,0.000970,0.000970,0.042990,0.736837,0.215324,0.000970,0.000970,0.000970
1829,0.001422,0.001422,0.001422,0.990045,0.001421,0.001423,0.001423,0.001422
1830,0.001626,0.001625,0.001626,0.988621,0.001626,0.001626,0.001625,0.001625
1831,0.001692,0.001692,0.336108,0.603898,0.051535,0.001693,0.001691,0.001691
1832,0.000962,0.000963,0.000963,0.993262,0.000962,0.000962,0.000962,0.000963
1833,0.112882,0.000824,0.159853,0.482137,0.241834,0.000823,0.000824,0.000823
1834,0.001391,0.001390,0.001391,0.558192,0.163825,0.001390,0.142140,0.130281
1835,0.000881,0.000881,0.151647,0.843064,0.000882,0.000881,0.000881,0.000882
1836,0.001017,0.001017,0.001017,0.992880,0.001017,0.001017,0.001017,0.001017
1837,0.000907,0.000907,0.000907,0.993651,0.000906,0.000907,0.000907,0.000907
1838,0.125780,0.001070,0.001070,0.554421,0.314450,0.001070,0.001069,0.001069
1839,0.270118,0.001304,0.001304,0.722057,0.001304,0.001304,0.001305,0.001304
1840,0.054273,0.001360,0.001360,0.937565,0.001361,0.001360,0.001360,0.001360
1841,0.003680,0.003679,0.003680,0.974241,0.003682,0.003680,0.003681,0.003678
1842,0.002235,0.002233,0.002234,0.712826,0.273770,0.002234,0.002234,0.002234
1843,0.000964,0.000963,0.000963,0.718474,0.275748,0.000963,0.000963,0.000963
1844,0.001870,0.001868,0.001869,0.986921,0.001869,0.001869,0.001867,0.001868
1845,0.001841,0.001841,0.001841,0.222175,0.766780,0.001841,0.001840,0.001841
1846,0.001034,0.088454,0.001035,0.614045,0.001034,0.001034,0.292330,0.001034
1847,0.001290,0.001290,0.001290,0.801494,0.190765,0.001290,0.001291,0.001290
1848,0.001345,0.001345,0.001345,0.672560,0.319370,0.001345,0.001345,0.001345
1849,0.001439,0.001439,0.001439,0.906422,0.084944,0.001440,0.001438,0.001438
1850,0.001361,0.001360,0.001363,0.807423,0.184411,0.001360,0.001363,0.001361
1851,0.001239,0.001239,0.001240,0.854424,0.001240,0.001240,0.138141,0.001239
1852,0.170316,0.001361,0.001361,0.821520,0.001361,0.001361,0.001360,0.001360
1853,0.001264,0.001264,0.001264,0.991155,0.001264,0.001264,0.001264,0.001264
1854,0.001216,0.001215,0.001215,0.715817,0.276891,0.001215,0.001215,0.001215
1855,0.001457,0.001458,0.001456,0.989806,0.001456,0.001456,0.001456,0.001456
1856,0.001490,0.001490,0.001490,0.989569,0.001490,0.001490,0.001490,0.001491
1857,0.001017,0.001018,0.131495,0.670644,0.192773,0.001018,0.001018,0.001017
1858,0.144958,0.155405,0.001455,0.692360,0.001458,0.001455,0.001455,0.001455
1859,0.001439,0.001440,0.001438,0.864504,0.001438,0.001438,0.001438,0.126863
1860,0.001117,0.001117,0.001118,0.992180,0.001117,0.001117,0.001117,0.001117
1861,0.001508,0.363791,0.001508,0.001508,0.001508,0.001509,0.001511,0.627158
1862,0.001043,0.001043,0.001043,0.117688,0.001043,0.001043,0.001044,0.876054
1863,0.001009,0.908271,0.001010,0.085672,0.001009,0.001009,0.001010,0.001009
1864,0.001359,0.990479,0.001359,0.001359,0.001359,0.001359,0.001365,0.001360
1865,0.000707,0.995051,0.000707,0.000707,0.000707,0.000707,0.000708,0.000707
1866,0.000561,0.000562,0.000561,0.000561,0.000561,0.000561,0.000561,0.996072
1867,0.000711,0.062804,0.000711,0.000711,0.000711,0.000711,0.000711,0.932932
1868,0.001277,0.001278,0.001277,0.001277,0.001278,0.001278,0.991056,0.001277
1869,0.000655,0.000655,0.000655,0.995416,0.000655,0.000655,0.000655,0.000655
1870,0.001159,0.001158,0.001159,0.676821,0.316228,0.001159,0.001159,0.001158
1871,0.000935,0.000934,0.161747,0.738369,0.095214,0.000934,0.000934,0.000933
1872,0.000994,0.000993,0.000993,0.993049,0.000993,0.000993,0.000993,0.000993
1873,0.001489,0.001489,0.001490,0.689699,0.001489,0.001489,0.301365,0.001489
1874,0.769214,0.000715,0.000715,0.226495,0.000715,0.000715,0.000715,0.000715
1875,0.000955,0.000955,0.000955,0.632157,0.000955,0.000955,0.000955,0.362113
1876,0.001526,0.001527,0.229230,0.620983,0.142153,0.001526,0.001527,0.001527
1877,0.001227,0.001227,0.286978,0.705661,0.001227,0.001226,0.001227,0.001227
1878,0.000978,0.000978,0.000978,0.769423,0.000978,0.224710,0.000978,0.000977
1879,0.269621,0.002156,0.002158,0.717435,0.002159,0.002157,0.002158,0.002156
1880,0.001790,0.001791,0.089074,0.620363,0.001789,0.001789,0.281617,0.001789
1881,0.001761,0.001762,0.001762,0.987666,0.001762,0.001762,0.001762,0.001762
1882,0.002503,0.002502,0.293006,0.691980,0.002505,0.002502,0.002501,0.002502
1883,0.000913,0.000913,0.000913,0.671634,0.322887,0.000913,0.000913,0.000913
1884,0.001330,0.001331,0.588455,0.403558,0.001332,0.001331,0.001332,0.001331
1885,0.161196,0.001331,0.001331,0.701219,0.108298,0.001330,0.001333,0.023962
1886,0.001740,0.602170,0.001740,0.001740,0.001740,0.001739,0.078489,0.310642
1887,0.000561,0.000562,0.000561,0.000561,0.000561,0.000561,0.000561,0.996072
1888,0.000711,0.062804,0.000711,0.000711,0.000711,0.000711,0.000711,0.932932
1889,0.001061,0.580381,0.001061,0.001062,0.001061,0.001062,0.114504,0.299808
1890,0.001071,0.001071,0.001070,0.001071,0.307863,0.001070,0.001070,0.685715
1891,0.001265,0.565712,0.001264,0.001263,0.001264,0.001264,0.078358,0.349609
1892,0.289272,0.635193,0.001439,0.001438,0.001438,0.068343,0.001439,0.001438
1893,0.056933,0.386225,0.001955,0.001956,0.191132,0.001957,0.357886,0.001956
1894,0.144457,0.001565,0.001565,0.071174,0.202347,0.033287,0.544040,0.001564
1895,0.001563,0.483615,0.001564,0.001563,0.001565,0.001563,0.333521,0.175046
1896,0.000728,0.824026,0.000728,0.077869,0.094466,0.000728,0.000728,0.000728
1897,0.001813,0.553398,0.435722,0.001813,0.001813,0.001814,0.001813,0.001814
1898,0.000886,0.974351,0.000883,0.000882,0.000881,0.000882,0.000881,0.020353
1899,0.001525,0.569416,0.001526,0.001527,0.001526,0.001526,0.036989,0.385965
1900,0.150336,0.003211,0.003208,0.003211,0.003209,0.003207,0.300496,0.533122
1901,0.000695,0.000696,0.000695,0.000696,0.000695,0.000695,0.136145,0.859683
1902,0.001925,0.683014,0.001926,0.201714,0.001926,0.001925,0.105643,0.001926
1903,0.000901,0.809701,0.000901,0.000900,0.075950,0.000900,0.000900,0.109846
1904,0.001252,0.865350,0.001252,0.001251,0.094724,0.001252,0.033666,0.001252
1905,0.001361,0.253692,0.001361,0.001360,0.262683,0.001360,0.098602,0.379582
1906,0.000666,0.164793,0.017280,0.000666,0.033791,0.000666,0.078294,0.703844
1907,0.000783,0.113648,0.881657,0.000782,0.000782,0.000782,0.000783,0.000783
1908,0.000736,0.381205,0.258113,0.000736,0.000736,0.000736,0.357001,0.000737
1909,0.000712,0.153417,0.044782,0.206189,0.000712,0.000711,0.592766,0.000711
1910,0.001563,0.494229,0.001564,0.001564,0.339776,0.001563,0.001565,0.158176
1911,0.013830,0.295213,0.000669,0.069127,0.000670,0.013965,0.605857,0.000670
1912,0.000802,0.331509,0.302588,0.000803,0.000803,0.000802,0.361891,0.000803
1913,0.000707,0.944995,0.000707,0.000707,0.000707,0.000707,0.050764,0.000707
1914,0.001509,0.589813,0.001508,0.001509,0.202642,0.001507,0.200004,0.001508
1915,0.001204,0.159404,0.001204,0.074493,0.257384,0.001203,0.001203,0.503906
1916,0.001667,0.558417,0.001668,0.001668,0.001669,0.001667,0.431574,0.001670
1917,0.000687,0.565722,0.000688,0.000688,0.289470,0.000688,0.000688,0.141369
1918,0.001017,0.199104,0.001018,0.001017,0.472672,0.001017,0.323137,0.001018
1919,0.000797,0.663450,0.000797,0.000798,0.000797,0.000797,0.331767,0.000797
1920,0.001584,0.695810,0.001585,0.001584,0.001584,0.001584,0.294686,0.001584
1921,0.000626,0.250805,0.000626,0.000626,0.051152,0.000626,0.051362,0.644178
1922,0.067394,0.614040,0.087488,0.000782,0.018759,0.000783,0.030892,0.179861
1923,0.000737,0.066154,0.513163,0.120468,0.000736,0.140865,0.157141,0.000736
1924,0.001009,0.442186,0.001009,0.001009,0.001010,0.001009,0.264977,0.287792
1925,0.000608,0.000608,0.000607,0.096131,0.689896,0.000607,0.050425,0.161118
1926,0.000823,0.222568,0.000823,0.000823,0.000824,0.000824,0.026470,0.746845
1927,0.001169,0.439393,0.001170,0.001170,0.001170,0.111281,0.443477,0.001171
1928,0.001924,0.869570,0.001924,0.001924,0.001927,0.001924,0.118880,0.001927
1929,0.363375,0.542650,0.000985,0.000985,0.000986,0.000985,0.089048,0.000986
1930,0.000736,0.000736,0.000736,0.000736,0.000736,0.000736,0.994848,0.000736
1931,0.065652,0.192463,0.000666,0.119676,0.000666,0.000666,0.619546,0.000666
1932,0.000906,0.000907,0.000907,0.000906,0.469726,0.000906,0.524833,0.000908
1933,0.000802,0.722413,0.000802,0.000803,0.272771,0.000803,0.000802,0.000803
1934,0.386792,0.448768,0.000829,0.000829,0.000829,0.000829,0.160295,0.000829
1935,0.001170,0.001169,0.001170,0.001170,0.001169,0.001170,0.139965,0.853017
1936,0.001390,0.415862,0.001391,0.001390,0.196793,0.001390,0.380394,0.001391
1937,0.001203,0.180228,0.001203,0.066997,0.167629,0.001203,0.377105,0.204432
1938,0.001986,0.001987,0.001987,0.001986,0.596595,0.001986,0.391486,0.001988
1939,0.001070,0.777052,0.116114,0.001071,0.001071,0.001069,0.101484,0.001070
1940,0.000977,0.246100,0.000977,0.000979,0.000977,0.000977,0.748035,0.000978
1941,0.001070,0.581223,0.001070,0.001069,0.001070,0.001070,0.412358,0.001070
1942,0.000835,0.421754,0.000835,0.000834,0.000834,0.056698,0.394522,0.123688
1943,0.001181,0.242737,0.001180,0.082448,0.112684,0.001180,0.398047,0.160542
1944,0.000956,0.227682,0.235888,0.126569,0.000955,0.000955,0.406040,0.000956
1945,0.560792,0.000993,0.000994,0.433245,0.000993,0.000994,0.000994,0.000994
1946,0.624977,0.001252,0.001253,0.172381,0.196382,0.001252,0.001251,0.001252
1947,0.995078,0.000703,0.000703,0.000703,0.000703,0.000703,0.000703,0.000703
1948,0.108887,0.433558,0.228338,0.223891,0.001332,0.001332,0.001332,0.001331
1949,0.079072,0.116635,0.001192,0.001192,0.001192,0.798332,0.001192,0.001192
1950,0.352836,0.001390,0.001391,0.341449,0.001390,0.298764,0.001390,0.001390
1951,0.832824,0.001252,0.124779,0.001252,0.001251,0.001252,0.036139,0.001252
1952,0.334135,0.000864,0.213531,0.090710,0.042838,0.032144,0.000864,0.284915
1953,0.564624,0.106477,0.000851,0.257991,0.000851,0.067501,0.000852,0.000852
1954,0.668982,0.023120,0.001239,0.073035,0.001239,0.215051,0.001240,0.016096
1955,0.993786,0.000888,0.000887,0.000887,0.000888,0.000888,0.000888,0.000888
1956,0.001291,0.001290,0.001290,0.990969,0.001290,0.001290,0.001291,0.001290
1957,0.000978,0.000977,0.000977,0.330323,0.000978,0.000978,0.663812,0.000977
1958,0.000882,0.000882,0.205401,0.053187,0.000882,0.587805,0.000882,0.150079
1959,0.001044,0.001043,0.458906,0.001043,0.001043,0.385362,0.088381,0.063177
1960,0.531250,0.464819,0.000655,0.000655,0.000655,0.000655,0.000655,0.000655
1961,0.185702,0.809120,0.000863,0.000863,0.000863,0.000863,0.000864,0.000863
1962,0.534321,0.000691,0.118845,0.000691,0.000691,0.000692,0.000692,0.343377
1963,0.000901,0.000901,0.000901,0.000900,0.000900,0.000901,0.953056,0.041541
1964,0.606310,0.384955,0.001456,0.001457,0.001455,0.001456,0.001456,0.001456
1965,0.374342,0.434711,0.001564,0.001565,0.001564,0.001565,0.001564,0.183125
1966,0.463779,0.527784,0.001407,0.001405,0.001406,0.001406,0.001406,0.001407
1967,0.580452,0.001181,0.001181,0.001181,0.001181,0.001181,0.001181,0.412463
1968,0.471034,0.001026,0.243603,0.001025,0.001026,0.280235,0.001025,0.001026
1969,0.160851,0.325905,0.001002,0.081074,0.001002,0.428163,0.001002,0.001001
1970,0.001347,0.222435,0.092998,0.001346,0.001346,0.392725,0.001346,0.286458
1971,0.001216,0.001216,0.001216,0.001215,0.001218,0.991488,0.001216,0.001216
1972,0.151031,0.001545,0.001546,0.001547,0.598317,0.242921,0.001547,0.001546
1973,0.098307,0.764505,0.131286,0.001181,0.001180,0.001180,0.001181,0.001181
1974,0.001278,0.426079,0.001278,0.001278,0.001277,0.498133,0.069400,0.001277
1975,0.419634,0.000851,0.000851,0.000852,0.000851,0.575257,0.000852,0.000852
1976,0.001304,0.001304,0.001304,0.931845,0.060330,0.001304,0.001304,0.001305
1977,0.001138,0.001139,0.001138,0.001139,0.001138,0.992029,0.001141,0.001139
1978,0.990881,0.001303,0.001303,0.001302,0.001303,0.001303,0.001303,0.001303
1979,0.001585,0.001586,0.988909,0.001583,0.001585,0.001584,0.001583,0.001584
1980,0.192063,0.000745,0.000745,0.000745,0.000745,0.472234,0.000745,0.331977
1981,0.000737,0.253081,0.000736,0.691495,0.051742,0.000736,0.000736,0.000737
1982,0.000798,0.000797,0.000798,0.000797,0.000797,0.000797,0.000798,0.994418
1983,0.332772,0.219176,0.000792,0.091205,0.312902,0.000792,0.000793,0.041567
1984,0.202916,0.539010,0.001009,0.174721,0.079315,0.001010,0.001009,0.001010
1985,0.080728,0.000681,0.000680,0.915189,0.000680,0.000680,0.000680,0.000681
1986,0.025872,0.147139,0.001128,0.821349,0.001128,0.001128,0.001128,0.001128
1987,0.169948,0.001171,0.114928,0.709273,0.001171,0.001170,0.001170,0.001170
1988,0.001457,0.001456,0.001457,0.568052,0.001456,0.001455,0.001457,0.423209
1989,0.151532,0.001332,0.001332,0.289648,0.001332,0.001331,0.001332,0.552160
1990,0.289657,0.001670,0.629382,0.001669,0.001671,0.001669,0.072611,0.001671
1991,0.002053,0.002053,0.002053,0.197968,0.789717,0.002051,0.002052,0.002053
1992,0.000962,0.000962,0.993262,0.000963,0.000962,0.000962,0.000963,0.000962
1993,0.000695,0.000695,0.000695,0.000696,0.000695,0.995135,0.000695,0.000695
1994,0.056736,0.299618,0.002912,0.002909,0.629094,0.002911,0.002909,0.002912
1995,0.000927,0.821101,0.173337,0.000928,0.000927,0.000927,0.000927,0.000927
1996,0.002198,0.768618,0.002196,0.002196,0.002196,0.101484,0.002195,0.118916
1997,0.025426,0.363082,0.038584,0.101831,0.000593,0.000593,0.110822,0.359068
1998,0.003051,0.978636,0.003051,0.003054,0.003054,0.003051,0.003051,0.003052
1999,0.547204,0.217996,0.004173,0.004170,0.052467,0.165647,0.004173,0.004169
2000,0.000881,0.540995,0.000881,0.000881,0.453718,0.000881,0.000881,0.000882
2001,0.002662,0.811136,0.002662,0.002661,0.002662,0.031343,0.144211,0.002663
2002,0.001017,0.001018,0.001017,0.001017,0.361503,0.001017,0.001017,0.632393
2003,0.000732,0.350924,0.000732,0.000732,0.631072,0.014344,0.000732,0.000732
2004,0.167902,0.252372,0.000652,0.000652,0.000653,0.000652,0.000652,0.576467
2005,0.000719,0.000719,0.000719,0.000719,0.000719,0.000719,0.000719,0.994966
2006,0.002019,0.850943,0.002019,0.002019,0.002018,0.136942,0.002021,0.002019
2007,0.000907,0.089788,0.000906,0.000906,0.221452,0.000907,0.026722,0.658411
2008,0.069296,0.000978,0.000979,0.000978,0.924836,0.000978,0.000978,0.000978
2009,0.001264,0.686967,0.001265,0.305445,0.001264,0.001266,0.001264,0.001265
2010,0.059141,0.160825,0.000680,0.000680,0.000680,0.000680,0.000680,0.776633
2011,0.001017,0.795431,0.001018,0.001017,0.152004,0.001019,0.001017,0.047478
2012,0.000840,0.536677,0.000840,0.000840,0.000840,0.000840,0.000840,0.458285
2013,0.000823,0.994238,0.000823,0.000823,0.000823,0.000823,0.000823,0.000823
2014,0.001203,0.645025,0.001204,0.001203,0.105119,0.016763,0.001203,0.228280
2015,0.000787,0.144192,0.000787,0.000787,0.310251,0.000787,0.000787,0.541623
2016,0.000673,0.000673,0.000673,0.208593,0.000673,0.000673,0.000673,0.787369
2017,0.009767,0.162844,0.000727,0.000727,0.221172,0.000727,0.009280,0.594756
